"x","y","z"
-5.12600577950943,-7.20775886110804,22.1239378363108
-5.54235639582915,-7.66601825612243,21.6829347566279
-5.96708876788781,-8.21292643008946,21.376267675855
-6.41625630032814,-8.83915587654569,21.2163452875256
-6.90083621557165,-9.53288610477808,21.2190926638402
-7.42724619341294,-10.2781070010787,21.4031054351842
-7.99741835494608,-11.0524800619546,21.7883671006261
-8.60843069634778,-11.8249709999883,22.3941469935624
-9.25173875707588,-12.5536235219851,23.2356813540335
-9.91211571005773,-13.1841156809044,24.3193019207535
-10.5665157042271,-13.6501034723919,25.6359220882582
-11.18323325786,-13.8767027305528,27.1533535643248
-11.7219271523986,-13.7885335674835,28.8089027772759
-12.1352484354156,-13.3231249075618,30.5049916828167
-12.3728237298448,-12.448688481418,32.1116474068532
-12.3879966801594,-11.1822609397043,33.4795347767877
-12.1468495320684,-9.60100654843688,34.4644758166471
-11.6376809353421,-7.838526116498,34.9588100777645
-10.8778499715733,-6.0620673666747,34.9187855258934
-9.91469345059357,-4.43559580061798,34.3752954844909
-8.81887392059845,-3.082701876892,33.4214978446621
-7.67163951185716,-2.06481772029673,32.1827371433555
-6.55027515354507,-1.38175233515722,30.7831352398661
-5.5165705898675,-0.989511256241061,29.3223851868599
-4.61115872314222,-0.823820406510083,27.8676988174512
-3.85369105981579,-0.819545233419723,26.4573968802627
-3.24686189453658,-0.922048645778837,25.1095011960983
-2.78189924478503,-1.0913086813151,23.8302030912308
-2.44378113209104,-1.30148160511704,22.6199771422927
-2.21532122669624,-1.53840394001237,21.4771890851774
-2.07993776935947,-1.79663829075877,20.3999001787055
-2.02327787363933,-2.07686021832785,19.3866434192844
-2.03399434257703,-2.38386728971184,18.4367304101169
-2.10396893200399,-2.72522266876483,17.5504135731919
